sample_index,true_label,true_class,exit_after_layer1.0_pred_label,exit_after_layer1.0_pred_class,exit_after_layer1.0_correct,exit_after_layer1.0_confidence,exit_after_layer1.0_entropy,exit_after_layer2.0_pred_label,exit_after_layer2.0_pred_class,exit_after_layer2.0_correct,exit_after_layer2.0_confidence,exit_after_layer2.0_entropy,final_pred_label,final_pred_class,final_correct,final_confidence,final_entropy
2240,6,frog,6,frog,True,0.68463719,0.42271793,6,frog,True,0.95330781,0.09487993,6,frog,True,0.99968815,0.00131385
2241,6,frog,6,frog,True,0.54694474,0.48380727,6,frog,True,0.99659640,0.01163311,6,frog,True,0.99962676,0.00155630
2242,1,automobile,9,truck,False,0.78882009,0.22865428,1,automobile,True,0.89398795,0.14774856,1,automobile,True,0.99987710,0.00053808
2243,9,truck,1,automobile,False,0.58442813,0.44007462,9,truck,True,0.96561176,0.06586032,9,truck,True,0.99994731,0.00025682
2244,9,truck,9,truck,True,0.96582842,0.07442055,9,truck,True,0.99995244,0.00022651,9,truck,True,0.99999738,0.00001663
2245,2,bird,2,bird,True,0.66416204,0.52228880,2,bird,True,0.80832088,0.24578394,2,bird,True,0.99983454,0.00080603
2246,7,horse,7,horse,True,0.58118510,0.52371788,7,horse,True,0.93288517,0.12964332,7,horse,True,0.99913722,0.00336025
2247,5,dog,3,cat,False,0.52217835,0.42530414,3,cat,False,0.54749721,0.46413609,3,cat,False,0.55730879,0.41752395
2248,1,automobile,6,frog,False,0.52293026,0.58040035,1,automobile,True,0.99772936,0.00792548,1,automobile,True,0.99921727,0.00282150
2249,9,truck,9,truck,True,0.72019601,0.41830853,9,truck,True,0.99444145,0.01759693,9,truck,True,0.99998093,0.00010545
2250,6,frog,6,frog,True,0.72216344,0.37392086,6,frog,True,0.97332293,0.07054808,6,frog,True,0.99866509,0.00465334
2251,4,deer,6,frog,False,0.66925895,0.40606037,4,deer,True,0.47114709,0.46245873,4,deer,True,0.99664980,0.01122663
2252,9,truck,9,truck,True,0.97680533,0.05969189,9,truck,True,0.99935061,0.00255092,9,truck,True,0.99992800,0.00035533
2253,3,cat,3,cat,True,0.41814470,0.67568767,3,cat,True,0.50156540,0.58726352,3,cat,True,0.59562010,0.34298411
2254,2,bird,2,bird,True,0.63533020,0.52041245,2,bird,True,0.95455092,0.10289844,2,bird,True,0.99547040,0.01502497
2255,5,dog,5,dog,True,0.34291786,0.66531301,7,horse,False,0.46240732,0.52782351,5,dog,True,0.51535040,0.45163566
2256,0,airplane,0,airplane,True,0.71384251,0.41745061,0,airplane,True,0.99450135,0.01858549,0,airplane,True,0.99987245,0.00064879
2257,2,bird,4,deer,False,0.65864319,0.46685418,4,deer,False,0.70244628,0.28453431,2,bird,True,0.99975508,0.00111215
2258,6,frog,6,frog,True,0.69846982,0.41234955,6,frog,True,0.99115527,0.02645511,6,frog,True,0.99972886,0.00116852
2259,6,frog,6,frog,True,0.51195234,0.56039053,6,frog,True,0.99003476,0.03133511,6,frog,True,0.96298993,0.08178178
2260,6,frog,6,frog,True,0.96252316,0.08699921,6,frog,True,0.76771283,0.30089435,6,frog,True,0.71922493,0.31416839
2261,6,frog,6,frog,True,0.74474740,0.36471367,6,frog,True,0.99529737,0.01460236,6,frog,True,0.99995434,0.00023062
2262,7,horse,4,deer,False,0.53094947,0.44090375,7,horse,True,0.95410669,0.08792371,7,horse,True,0.99990273,0.00045901
2263,2,bird,7,horse,False,0.40560776,0.61523604,2,bird,True,0.35560790,0.64751834,7,horse,False,0.75017625,0.36042410
2264,9,truck,7,horse,False,0.45185754,0.63048959,9,truck,True,0.97902632,0.05025974,9,truck,True,0.99987471,0.00062141
2265,2,bird,4,deer,False,0.51410031,0.48736715,6,frog,False,0.43383327,0.50422859,6,frog,False,0.56459677,0.34810904
2266,4,deer,4,deer,True,0.45737347,0.62595767,6,frog,False,0.47976547,0.51246464,4,deer,True,0.99985814,0.00063229
2267,3,cat,3,cat,True,0.38877627,0.69315618,6,frog,False,0.74624974,0.35335079,6,frog,False,0.67888838,0.47874609
2268,1,automobile,1,automobile,True,0.69637197,0.30158320,1,automobile,True,0.99756998,0.00758248,1,automobile,True,0.99999571,0.00002639
2269,8,ship,8,ship,True,0.85043764,0.30383790,8,ship,True,0.97036743,0.07247359,8,ship,True,0.99913871,0.00336882
2270,9,truck,9,truck,True,0.61971796,0.57728970,9,truck,True,0.99567586,0.01401284,9,truck,True,0.99999404,0.00003644
2271,7,horse,4,deer,False,0.63795626,0.43943840,4,deer,False,0.86667860,0.21091919,7,horse,True,0.99978465,0.00096262
2272,3,cat,3,cat,True,0.48379397,0.60622489,4,deer,False,0.54815912,0.49505797,6,frog,False,0.77407974,0.31156054
2273,7,horse,4,deer,False,0.77657169,0.38298479,4,deer,False,0.58773690,0.59321928,4,deer,False,0.71246690,0.28179860
2274,5,dog,7,horse,False,0.37812179,0.61124676,7,horse,False,0.83568001,0.25739241,5,dog,True,0.90288579,0.17735188
2275,4,deer,4,deer,True,0.66720390,0.48658767,4,deer,True,0.98991346,0.03146722,4,deer,True,0.99984181,0.00076982
2276,9,truck,9,truck,True,0.59299779,0.45265257,9,truck,True,0.51115805,0.32135555,1,automobile,False,0.96269894,0.08740357
2277,3,cat,3,cat,True,0.68404192,0.43247104,3,cat,True,0.70230246,0.31260318,3,cat,True,0.99982220,0.00078751
2278,8,ship,0,airplane,False,0.40584844,0.60605556,8,ship,True,0.67972517,0.28499869,8,ship,True,0.99451786,0.01570829
2279,3,cat,3,cat,True,0.33389381,0.73280090,3,cat,True,0.42375588,0.65599769,3,cat,True,0.99489826,0.01658326
2280,7,horse,9,truck,False,0.83612633,0.29700020,0,airplane,False,0.58893925,0.58297372,7,horse,True,0.79609787,0.37508583
2281,9,truck,9,truck,True,0.54941547,0.47406983,9,truck,True,0.90741450,0.16408078,1,automobile,False,0.93246138,0.11828305
2282,6,frog,6,frog,True,0.57212144,0.52055806,6,frog,True,0.97743213,0.06225231,6,frog,True,0.96433294,0.07753368
2283,1,automobile,1,automobile,True,0.60475123,0.33050284,9,truck,False,0.86576802,0.17613558,1,automobile,True,0.99925750,0.00269849
2284,5,dog,5,dog,True,0.41651624,0.63175541,4,deer,False,0.64599073,0.46520248,5,dog,True,0.99307948,0.02011124
2285,7,horse,7,horse,True,0.55841631,0.59904146,7,horse,True,0.88560593,0.23011552,7,horse,True,0.99908698,0.00354042
2286,7,horse,7,horse,True,0.52507532,0.65044773,7,horse,True,0.67902917,0.41591355,7,horse,True,0.99716538,0.01009035
2287,2,bird,4,deer,False,0.82945585,0.25275004,4,deer,False,0.74592799,0.31220868,2,bird,True,0.75555271,0.27173352
2288,9,truck,8,ship,False,0.34572917,0.78524822,9,truck,True,0.88583308,0.19207467,9,truck,True,0.99947256,0.00230446
2289,3,cat,7,horse,False,0.46778804,0.56395781,5,dog,False,0.92790192,0.14359003,5,dog,False,0.91465557,0.13609406
2290,8,ship,8,ship,True,0.88540095,0.19302906,8,ship,True,0.75276273,0.32658067,8,ship,True,0.98587960,0.03880192
2291,6,frog,6,frog,True,0.41404703,0.65072328,6,frog,True,0.92994761,0.16950081,6,frog,True,0.98680741,0.03956626
2292,6,frog,6,frog,True,0.95739973,0.09662135,6,frog,True,0.99701512,0.00977074,6,frog,True,0.99999964,0.00000301
2293,3,cat,0,airplane,False,0.33062056,0.70049649,4,deer,False,0.41340482,0.68415970,3,cat,True,0.60130453,0.56824380
2294,2,bird,4,deer,False,0.33949009,0.68723607,3,cat,False,0.38703281,0.69421196,3,cat,False,0.77109343,0.37595657
2295,8,ship,8,ship,True,0.98950654,0.02763857,8,ship,True,0.99907386,0.00323630,8,ship,True,0.99992907,0.00034389
2296,3,cat,3,cat,True,0.26770836,0.81925392,3,cat,True,0.48771736,0.54038811,8,ship,False,0.82700723,0.30488631
2297,1,automobile,9,truck,False,0.64189762,0.45289704,1,automobile,True,0.94303280,0.12316632,1,automobile,True,0.89685917,0.16857632
2298,4,deer,2,bird,False,0.26376617,0.75317776,2,bird,False,0.53047895,0.48969465,4,deer,True,0.99993229,0.00035104
2299,8,ship,4,deer,False,0.21325023,0.82905376,8,ship,True,0.83700925,0.29471305,8,ship,True,0.99998236,0.00010159
2300,7,horse,7,horse,True,0.81378728,0.22831732,7,horse,True,0.92716831,0.11467444,7,horse,True,0.99784112,0.00689209
2301,0,airplane,8,ship,False,0.16867656,0.90291172,0,airplane,True,0.46639279,0.66005820,0,airplane,True,0.85071141,0.22494824
2302,0,airplane,0,airplane,True,0.46591881,0.76140738,0,airplane,True,0.96379715,0.09518085,0,airplane,True,0.99762744,0.00840952
2303,3,cat,5,dog,False,0.58028531,0.38069057,5,dog,False,0.79728526,0.24334833,3,cat,True,0.99908710,0.00350678
2304,2,bird,2,bird,True,0.40040460,0.77262878,0,airplane,False,0.43354076,0.51906854,2,bird,True,0.99925047,0.00297934
2305,2,bird,6,frog,False,0.32756478,0.58505255,6,frog,False,0.92631257,0.15898211,2,bird,True,0.94488484,0.12863651
2306,3,cat,5,dog,False,0.53437287,0.48452860,5,dog,False,0.49590763,0.33654910,5,dog,False,0.92359847,0.11816722
2307,2,bird,2,bird,True,0.50409442,0.59745550,2,bird,True,0.87234354,0.24007602,2,bird,True,0.99980229,0.00089886
2308,3,cat,2,bird,False,0.66398424,0.49081680,2,bird,False,0.27721080,0.81261545,3,cat,True,0.96196359,0.08322037
2309,6,frog,6,frog,True,0.43108186,0.63750660,6,frog,True,0.99041438,0.02807522,6,frog,True,0.76672977,0.24984674
2310,6,frog,6,frog,True,0.32708788,0.69324750,6,frog,True,0.80184168,0.33678925,6,frog,True,0.99976355,0.00106870
2311,9,truck,9,truck,True,0.94080764,0.12098949,9,truck,True,0.99602938,0.01201999,9,truck,True,0.99991918,0.00037628
2312,5,dog,5,dog,True,0.64520079,0.40131065,5,dog,True,0.36179140,0.56945682,2,bird,False,0.64334393,0.28998333
2313,0,airplane,0,airplane,True,0.50940871,0.48095602,0,airplane,True,0.68223190,0.44068715,0,airplane,True,0.97516125,0.06198514
2314,5,dog,3,cat,False,0.45505318,0.61813062,5,dog,True,0.77192551,0.26373538,5,dog,True,0.99938607,0.00248525
2315,5,dog,5,dog,True,0.62797290,0.40391383,5,dog,True,0.88432801,0.19264644,5,dog,True,0.99979192,0.00087235
2316,4,deer,4,deer,True,0.65143824,0.48768657,4,deer,True,0.94510072,0.11952507,4,deer,True,0.99998045,0.00011160
2317,7,horse,7,horse,True,0.45928186,0.76281065,9,truck,False,0.42366403,0.62297803,7,horse,True,0.97882527,0.05897729
2318,1,automobile,0,airplane,False,0.54715747,0.44978839,1,automobile,True,0.97559422,0.05729639,1,automobile,True,0.99997258,0.00014459
2319,3,cat,3,cat,True,0.26227823,0.83794612,3,cat,True,0.65738940,0.45633915,3,cat,True,0.98723537,0.03841152
2320,0,airplane,0,airplane,True,0.74222332,0.32500669,0,airplane,True,0.91003710,0.15461774,0,airplane,True,0.98788780,0.03523234
2321,1,automobile,1,automobile,True,0.62229133,0.53679603,1,automobile,True,0.76303232,0.27649617,1,automobile,True,0.99867743,0.00497974
2322,6,frog,4,deer,False,0.46340340,0.64290953,6,frog,True,0.94617277,0.11437453,4,deer,False,0.69038755,0.42260933
2323,7,horse,5,dog,False,0.54655069,0.50662655,5,dog,False,0.53503960,0.42667440,3,cat,False,0.49457598,0.59379297
2324,9,truck,7,horse,False,0.47581413,0.67418689,9,truck,True,0.89657176,0.18615916,9,truck,True,0.99715364,0.01013659
2325,0,airplane,0,airplane,True,0.72026861,0.38659060,0,airplane,True,0.95627719,0.09969919,0,airplane,True,0.99393129,0.01775249
2326,2,bird,3,cat,False,0.23870654,0.87581575,2,bird,True,0.30429950,0.80320776,0,airplane,False,0.60286844,0.52749860
2327,7,horse,7,horse,True,0.99145752,0.02546476,7,horse,True,0.87998635,0.20155858,7,horse,True,0.99473143,0.01767723
2328,9,truck,9,truck,True,0.90717518,0.16023421,9,truck,True,0.99958175,0.00165233,9,truck,True,0.99999285,0.00004391
2329,2,bird,6,frog,False,0.42504311,0.49805167,2,bird,True,0.69369280,0.37548441,2,bird,True,0.81070340,0.30542660
2330,8,ship,8,ship,True,0.81156778,0.29275393,8,ship,True,0.98670942,0.03476712,8,ship,True,0.99992633,0.00034955
2331,6,frog,6,frog,True,0.80788273,0.30944368,6,frog,True,0.99159688,0.02503486,6,frog,True,0.99994910,0.00027092
2332,9,truck,9,truck,True,0.81911737,0.32635570,9,truck,True,0.98302239,0.04428291,9,truck,True,0.99777919,0.00742972
2333,8,ship,8,ship,True,0.98659110,0.03160156,8,ship,True,0.99962175,0.00150157,8,ship,True,0.99972492,0.00118689
2334,1,automobile,9,truck,False,0.57611209,0.63142180,1,automobile,True,0.74340671,0.24790742,1,automobile,True,0.99566597,0.01214943
2335,3,cat,3,cat,True,0.43014264,0.51834387,3,cat,True,0.90876698,0.16786179,3,cat,True,0.99970454,0.00118636
2336,6,frog,3,cat,False,0.45618087,0.62003380,6,frog,True,0.93510884,0.12494959,6,frog,True,0.99991965,0.00039196
2337,5,dog,5,dog,True,0.51060617,0.57595849,5,dog,True,0.76620603,0.36031628,5,dog,True,0.80647588,0.22731201
2338,6,frog,6,frog,True,0.90211892,0.17654543,6,frog,True,0.99720997,0.00879752,6,frog,True,0.99999881,0.00000850
2339,2,bird,4,deer,False,0.27460751,0.81453580,3,cat,False,0.26462373,0.90281624,2,bird,True,0.72102898,0.35289809
2340,2,bird,2,bird,True,0.33344156,0.79659355,2,bird,True,0.32044545,0.82112646,2,bird,True,0.93112671,0.16690303
2341,3,cat,3,cat,True,0.49482140,0.51351088,3,cat,True,0.78673828,0.25652048,3,cat,True,0.97872001,0.04541433
2342,2,bird,6,frog,False,0.49490103,0.52508390,6,frog,False,0.95566940,0.10407949,2,bird,True,0.80915189,0.28143421
2343,8,ship,8,ship,True,0.82378113,0.27099434,8,ship,True,0.85416150,0.18984424,8,ship,True,0.98047340,0.04601243
2344,2,bird,5,dog,False,0.24943990,0.79330170,3,cat,False,0.43186137,0.65847194,2,bird,True,0.40452418,0.48655859
2345,9,truck,9,truck,True,0.67086250,0.35610908,9,truck,True,0.96521896,0.07781193,9,truck,True,0.98718190,0.03404092
2346,7,horse,7,horse,True,0.88786423,0.16307931,7,horse,True,0.99251080,0.01967586,7,horse,True,0.99998665,0.00007645
2347,2,bird,5,dog,False,0.44807541,0.55221236,5,dog,False,0.69140190,0.38657877,2,bird,True,0.98293281,0.04442761
2348,4,deer,7,horse,False,0.88588816,0.21636349,4,deer,True,0.61704028,0.34260684,4,deer,True,0.99960262,0.00158188
2349,0,airplane,2,bird,False,0.39065996,0.70448542,0,airplane,True,0.79473376,0.23845591,0,airplane,True,0.99981004,0.00091431
2350,5,dog,3,cat,False,0.49997312,0.48747945,3,cat,False,0.42368835,0.62392193,5,dog,True,0.64414740,0.37681687
2351,3,cat,5,dog,False,0.60127467,0.42395428,5,dog,False,0.50004882,0.36701071,3,cat,True,0.48620835,0.43690085
2352,4,deer,4,deer,True,0.56301677,0.41776153,4,deer,True,0.80209273,0.32454228,4,deer,True,0.99642700,0.01284305
2353,2,bird,2,bird,True,0.79768533,0.36289501,2,bird,True,0.98660803,0.04003205,2,bird,True,0.99971658,0.00129746
2354,7,horse,7,horse,True,0.66523522,0.46597520,7,horse,True,0.93611771,0.13939103,7,horse,True,0.99623615,0.01225415
2355,5,dog,5,dog,True,0.60038197,0.46441829,5,dog,True,0.88222682,0.17739980,5,dog,True,0.84251022,0.22070134
2356,3,cat,3,cat,True,0.42971882,0.59229165,3,cat,True,0.80944759,0.28934887,3,cat,True,0.99560130,0.01233945
2357,1,automobile,1,automobile,True,0.77842772,0.38227710,1,automobile,True,0.99980992,0.00087806,1,automobile,True,0.99999344,0.00003845
2358,7,horse,7,horse,True,0.53565997,0.46657035,4,deer,False,0.61267078,0.51556021,4,deer,False,0.98549378,0.03849192
2359,5,dog,6,frog,False,0.60403454,0.47378322,6,frog,False,0.87491333,0.19804415,4,deer,False,0.59706306,0.55548429
2360,5,dog,3,cat,False,0.52234775,0.48524299,3,cat,False,0.48063186,0.67969400,3,cat,False,0.79508340,0.31131652
2361,2,bird,3,cat,False,0.26782539,0.78201330,2,bird,True,0.37719035,0.73622406,2,bird,True,0.99960285,0.00168207
2362,8,ship,8,ship,True,0.98107326,0.04959250,8,ship,True,0.99982232,0.00080624,8,ship,True,0.99998343,0.00009284
2363,4,deer,0,airplane,False,0.44646356,0.69711697,0,airplane,False,0.42602873,0.71317679,4,deer,True,0.77404726,0.32767832
2364,4,deer,4,deer,True,0.89077997,0.20136261,4,deer,True,0.96342999,0.09039764,4,deer,True,0.99985015,0.00072617
2365,4,deer,4,deer,True,0.83418649,0.27950358,4,deer,True,0.94524074,0.12846081,4,deer,True,0.99986863,0.00062314
2366,6,frog,6,frog,True,0.94874746,0.10994858,6,frog,True,0.99928731,0.00284522,6,frog,True,0.99424851,0.01714893
2367,9,truck,9,truck,True,0.87997103,0.20855129,9,truck,True,0.99377632,0.01668343,9,truck,True,0.99994576,0.00025869
2368,0,airplane,8,ship,False,0.49183473,0.58126658,0,airplane,True,0.96637750,0.08769099,0,airplane,True,0.99781740,0.00844825
2369,3,cat,3,cat,True,0.47291395,0.43039566,2,bird,False,0.37716255,0.75081617,8,ship,False,0.71920145,0.45892137
2370,6,frog,6,frog,True,0.85945588,0.23187885,6,frog,True,0.99915469,0.00314384,6,frog,True,0.99998844,0.00006851
2371,3,cat,7,horse,False,0.61887830,0.51000255,7,horse,False,0.53486073,0.45725888,3,cat,True,0.79389298,0.29592443
2372,3,cat,6,frog,False,0.38813543,0.59253418,6,frog,False,0.48858923,0.39401245,3,cat,True,0.99998701,0.00007472
2373,4,deer,7,horse,False,0.39949381,0.59935290,4,deer,True,0.92730534,0.13758139,4,deer,True,0.99999821,0.00001215
2374,5,dog,5,dog,True,0.60922837,0.35002005,5,dog,True,0.99076056,0.02416867,5,dog,True,0.96847218,0.06105756
2375,7,horse,7,horse,True,0.70542604,0.31406295,7,horse,True,0.62007993,0.32868868,7,horse,True,0.90786541,0.16350017
2376,5,dog,5,dog,True,0.66894048,0.35873833,5,dog,True,0.98924178,0.02700209,5,dog,True,0.98642576,0.03444597
2377,6,frog,3,cat,False,0.26416492,0.72320449,3,cat,False,0.73775101,0.39334464,6,frog,True,0.76846647,0.27650145
2378,0,airplane,0,airplane,True,0.75542390,0.26193947,0,airplane,True,0.97747928,0.04771199,0,airplane,True,0.99399489,0.01765125
2379,7,horse,5,dog,False,0.57016844,0.53697228,7,horse,True,0.62991750,0.47877124,7,horse,True,0.98225051,0.04541861
2380,1,automobile,8,ship,False,0.57161361,0.50566781,8,ship,False,0.69325644,0.39360237,1,automobile,True,0.66847891,0.33620748
2381,9,truck,9,truck,True,0.86336696,0.17772736,9,truck,True,0.99044353,0.02348960,9,truck,True,0.99999547,0.00002612
2382,4,deer,7,horse,False,0.73919308,0.37340879,4,deer,True,0.96865082,0.06986590,4,deer,True,1.00000000,0.00000032
2383,8,ship,3,cat,False,0.41543841,0.66080987,3,cat,False,0.55479509,0.63994056,8,ship,True,0.78446460,0.36422479
2384,4,deer,0,airplane,False,0.64059323,0.49465013,0,airplane,False,0.54135376,0.49107623,4,deer,True,0.99856693,0.00559383
2385,6,frog,3,cat,False,0.34633803,0.64591831,6,frog,True,0.94521368,0.11293264,6,frog,True,0.99992442,0.00038487
2386,0,airplane,0,airplane,True,0.50665295,0.68543226,9,truck,False,0.32796597,0.65764505,3,cat,False,0.60052502,0.33316359
2387,7,horse,7,horse,True,0.97504926,0.05582853,7,horse,True,0.98760593,0.03321875,7,horse,True,0.99904948,0.00367247
2388,1,automobile,9,truck,False,0.75744444,0.24184453,9,truck,False,0.60818237,0.29079658,1,automobile,True,0.74222320,0.24791335
2389,0,airplane,0,airplane,True,0.75198799,0.31718051,0,airplane,True,0.70595872,0.32676435,0,airplane,True,0.85524631,0.25084493
2390,1,automobile,1,automobile,True,0.67117125,0.38867033,1,automobile,True,0.98519772,0.03754045,1,automobile,True,0.99999154,0.00004876
2391,9,truck,1,automobile,False,0.62029409,0.47802448,9,truck,True,0.74205142,0.32176790,9,truck,True,0.94051719,0.10508831
2392,8,ship,0,airplane,False,0.57860297,0.46172348,0,airplane,False,0.50426680,0.44095013,8,ship,True,0.99982029,0.00083317
2393,8,ship,0,airplane,False,0.38604084,0.57901132,8,ship,True,0.90935028,0.16365148,8,ship,True,0.96667349,0.07062440
2394,8,ship,8,ship,True,0.81065023,0.29040715,8,ship,True,0.99997234,0.00014272,8,ship,True,0.99999332,0.00003832
2395,2,bird,3,cat,False,0.30383548,0.70832938,6,frog,False,0.72889668,0.37155798,2,bird,True,0.99916732,0.00319517
2396,6,frog,6,frog,True,0.78162861,0.29522294,6,frog,True,0.99893636,0.00398986,6,frog,True,0.99981147,0.00082030
2397,2,bird,2,bird,True,0.35582402,0.73733097,2,bird,True,0.74437958,0.43140340,2,bird,True,0.99592543,0.01331438
2398,5,dog,4,deer,False,0.66836756,0.43879125,4,deer,False,0.90561473,0.19122054,4,deer,False,0.80419087,0.24949397
2399,8,ship,8,ship,True,0.63654369,0.53570324,8,ship,True,0.94663298,0.10450891,8,ship,True,0.99946028,0.00217914
2400,7,horse,0,airplane,False,0.33039787,0.68593419,7,horse,True,0.57102054,0.48562559,7,horse,True,0.97624207,0.05179686
2401,3,cat,7,horse,False,0.51533741,0.58878249,7,horse,False,0.40894282,0.60472268,5,dog,False,0.48984823,0.37416095
2402,4,deer,4,deer,True,0.49532545,0.63787049,4,deer,True,0.95317942,0.08943883,4,deer,True,0.99926656,0.00284971
2403,4,deer,5,dog,False,0.48842150,0.58650464,4,deer,True,0.48404962,0.39977261,4,deer,True,0.99957043,0.00183346
2404,7,horse,7,horse,True,0.91858619,0.13316572,7,horse,True,0.99982530,0.00076149,7,horse,True,0.99999571,0.00002660
2405,0,airplane,0,airplane,True,0.85111314,0.26111165,0,airplane,True,0.99386203,0.01855350,0,airplane,True,0.99303234,0.02217989
2406,9,truck,9,truck,True,0.77763271,0.23730934,9,truck,True,0.98849237,0.02729255,9,truck,True,0.99937564,0.00238436
2407,5,dog,2,bird,False,0.30460015,0.83827716,0,airplane,False,0.79181546,0.29685059,0,airplane,False,0.76154292,0.35983336
